"x","y"
-1.2941,0.0066279
-1.2647,0.0081662
-1.2353,0.0064564
-1.2059,0.0076132
-1.1765,0.0059731
-1.1471,0.004364
-1.1176,0.0054694
-1.0882,0.0042
-1.0588,0.0052499
-1.0294,0.0063437
-1,0.0050758
-0.97059,0.0058755
-0.94118,0.0046039
-0.91176,0.0033709
-0.88235,0.0041617
-0.85294,0.0031859
-0.82353,0.0039925
-0.79412,0.0048426
-0.76471,0.0038626
-0.73529,0.0044987
-0.70588,0.0034738
-0.67647,0.0024859
-0.64706,0.0031204
-0.61765,0.0023492
-0.58824,0.0030072
-0.55882,0.0037049
-0.52941,0.0029344
-0.5,0.0034442
-0.47059,0.0026611
-0.44118,0.0018768
-0.41176,0.002378
-0.38235,0.001827
-0.35294,0.002331
-0.32353,0.0028337
-0.29412,0.002289
-0.26471,0.0025282
-0.23529,0.0020547
-0.20588,0.0016376
-0.17647,0.0018799
-0.14706,0.0017164
-0.11765,0.0018826
-0.088235,0.0020655
-0.058824,0.0019242
-0.029412,0.0019289
0,0.0019307
0.029412,0.0019289
0.058824,0.0019242
0.088235,0.0020655
0.11765,0.0018826
0.14706,0.0017164
0.17647,0.0018799
0.20588,0.0016376
0.23529,0.0020547
0.26471,0.0025282
0.29412,0.002289
0.32353,0.0028337
0.35294,0.002331
0.38235,0.001827
0.41176,0.002378
0.44118,0.0018768
0.47059,0.0026611
0.5,0.0034442
0.52941,0.0029344
0.55882,0.0037049
0.58824,0.0030072
0.61765,0.0023492
0.64706,0.0031204
0.67647,0.0024859
0.70588,0.0034738
0.73529,0.0044987
0.76471,0.0038626
0.79412,0.0048426
0.82353,0.0039925
0.85294,0.0031859
0.88235,0.0041617
0.91176,0.0033709
0.94118,0.0046039
0.97059,0.0058755
1,0.0050758
1.0294,0.0063437
1.0588,0.0052499
1.0882,0.0042
1.1176,0.0054694
1.1471,0.004364
1.1765,0.0059731
1.2059,0.0076132
1.2353,0.0064564
1.2647,0.0081662
1.2941,0.0066279
1.3235,0.0051274
1.3529,0.0068368
1.3824,0.0052879
1.4118,0.0072745
1.4412,0.0092975
1.4706,0.007671
1.5,0.0096582
1.5294,0.0077582
1.5588,0.0058737
1.5882,0.0078021
1.6176,0.0059707
1.6471,0.0080052
1.6765,0.010073
1.7059,0.008164
1.7353,0.010054
1.7647,0.0079885
1.7941,0.0059197
1.8235,0.0076814
1.8529,0.0057344
1.8824,0.0074485
1.9118,0.0091783
1.9412,0.0071328
1.9706,0.0085745
2,0.0064808
2.0294,0.004374
2.0588,0.0056494
2.0882,0.0037066
2.1176,0.004801
2.1471,0.0058959
2.1765,0.0038512
2.2059,0.0046312
2.2353,0.0026683
2.2647,0.00069756
2.2941,0.0013497
2.3162,0
2.3235,-0.0004554
2.3529,-3.7927e-05
2.3556,0
2.3885,0
2.4118,-0.0014117
2.3824,0.00038175
2.4412,-0.0012164
2.4706,-0.002809
2.5,-0.0044093
2.5294,-0.0042072
2.5588,-0.0055587
2.5882,-0.0053956
2.6176,-0.0051676
2.6471,-0.0062884
2.6765,-0.0061453
2.7059,-0.0069831
2.7353,-0.0077386
2.7647,-0.0073294
2.7941,-0.0077259
2.8235,-0.0071465
2.8529,-0.0064483
2.8824,-0.0064705
2.9118,-0.0056826
2.9412,-0.0054195
2.9706,-0.0050657
3,-0.0039941
3.0294,-0.0033336
3.0588,-0.0022106
3.0882,-0.0010656
3.1176,-0.00033248
3.1262,0
3.1471,0.0008158
3.1765,0.0015079
3.2059,0.0021134
3.2353,0.0029994
3.2647,0.0035065
3.2941,0.0040767
3.3235,0.004496
3.3529,0.0045466
3.3824,0.0045883
3.4118,0.0043259
3.4412,0.0039213
3.4706,0.0035337
3.5,0.0028525
3.5294,0.0023001
3.5588,0.0017155
3.5882,0.00093611
3.6289,0
3.6471,-0.00040024
3.6765,-0.00096047
3.7059,-0.0013791
3.6176,0.00024846
3.7353,-0.0017234
3.7647,-0.0018922
3.7941,-0.0019398
3.8235,-0.0019192
3.8529,-0.0017004
3.8824,-0.0015058
3.9118,-0.0012645
3.9412,-0.00090496
3.9706,-0.00054454
4,-0.00021617
4.0221,0
4.0294,7.1584e-05
4.0588,0.00031071
4.0882,0.00049475
4.1176,0.00060722
4.1471,0.00066138
4.1765,0.00067028
4.2059,0.000586
4.2353,0.00051402
4.2647,0.00042588
4.2941,0.00029294
4.3693,0
4.3824,-4.1418e-05
4.4118,-0.00011217
4.3235,0.00016488
4.3529,5.2164e-05
4.4412,-0.00015448
4.4706,-0.00017723
4.5,-0.00018244
4.5294,-0.0001721
4.5588,-0.00013408
4.5882,-0.00010514
4.6176,-7.6059e-05
4.6471,-3.7618e-05
4.6765,-9.7705e-06
4.6882,0
4.7059,1.4782e-05
4.7353,3.2531e-05
4.7647,3.9915e-05
4.7941,3.9524e-05
4.8235,3.5406e-05
4.8529,2.8712e-05
4.8824,2.0589e-05
4.966,0
4.9706,-5.3993e-07
5,-5.0356e-06
4.9118,8.7916e-06
4.9412,2.9093e-06
