"x","y"
0.14706,0.00066939
0.17647,0.00074938
0.20588,0.00061747
0.23529,0.00081638
0.26471,0.0010421
0.29412,0.00090681
0.32353,0.0011756
0.35294,0.00091556
0.38235,0.00065538
0.41176,0.00092609
0.44118,0.00064876
0.47059,0.001037
0.5,0.0014239
0.52941,0.001136
0.55882,0.0015172
0.58824,0.0011524
0.61765,0.00080691
0.64706,0.0011827
0.67647,0.00084677
0.70588,0.0013177
0.73529,0.001806
0.76471,0.0014635
0.79412,0.0019214
0.82353,0.0014994
0.85294,0.0010977
0.88235,0.001547
0.91176,0.0011787
0.94118,0.0017189
0.97059,0.0022791
1,0.0019072
1.0294,0.0024229
1.0588,0.0019669
1.0882,0.001528
1.1176,0.002035
1.1471,0.0016427
1.1765,0.0022456
1.2059,0.0028664
1.2353,0.0024729
1.2647,0.0030401
1.2941,0.0025593
1.3235,0.0020929
1.3529,0.0026526
1.3824,0.0022362
1.4118,0.002898
1.4412,0.0035755
1.4706,0.0031586
1.5,0.0037785
1.5294,0.0032701
1.5588,0.0027741
1.5882,0.0033877
1.6176,0.002932
1.6471,0.003658
1.6765,0.0043968
1.7059,0.0039386
1.7353,0.004627
1.7647,0.0040675
1.7941,0.003519
1.8235,0.0042017
1.8529,0.0036649
1.8824,0.0044783
1.9118,0.0053006
1.9412,0.0047541
1.9706,0.0055505
2,0.0048788
2.0294,0.0042171
2.0588,0.0050069
2.0882,0.0043042
2.1176,0.0052589
2.1471,0.0062174
2.1765,0.0054915
2.2059,0.0064784
2.2353,0.0055776
2.2647,0.0046875
2.2941,0.0056695
2.3235,0.004663
2.3529,0.0058607
2.3824,0.0070562
2.4118,0.0059982
2.4412,0.0072867
2.4706,0.0059877
2.5,0.0046955
2.5294,0.0059754
2.5588,0.0045331
2.5882,0.006008
2.6176,0.0074808
2.6471,0.0059576
2.6765,0.0074783
2.7059,0.0057812
2.7353,0.0040826
2.7647,0.0055739
2.7941,0.0038165
2.8235,0.0053939
2.8529,0.0069814
2.8824,0.0051739
2.9118,0.0067321
2.9412,0.004862
2.9706,0.0029909
3,0.0045063
3.0294,0.0026558
3.0588,0.0041451
3.0882,0.0056407
3.1176,0.0037395
3.1471,0.0051134
3.1765,0.0031992
3.2059,0.0012702
3.2353,0.0025452
3.2647,0.00066593
3.2941,0.0018111
3.3235,0.0029544
3.3529,0.0010165
3.4146,0
3.4412,-0.0016569
3.4706,-0.00070758
3.3824,0.0019999
3.4118,0.00017413
3.5,-0.0023902
3.5294,-0.0015251
3.5588,-0.00063197
3.5882,-0.0021919
3.6176,-0.0013941
3.6471,-0.0027337
3.6765,-0.0040489
3.7059,-0.0031608
3.7353,-0.0042356
3.7647,-0.003425
3.7941,-0.0025822
3.8235,-0.0035321
3.8529,-0.0028138
3.8824,-0.0036336
3.9118,-0.0044599
3.9412,-0.0037483
3.9706,-0.0044387
4,-0.0038647
4.0294,-0.0032972
4.0588,-0.0039895
4.0882,-0.0035809
4.1176,-0.0041836
4.1471,-0.0047964
4.1765,-0.0044063
4.2059,-0.0048909
4.2353,-0.0045053
4.2647,-0.0040874
4.2941,-0.0044635
4.3235,-0.0040622
4.3529,-0.0042471
4.3824,-0.004379
4.4118,-0.0038115
4.4412,-0.0037237
4.4706,-0.0030538
4.5,-0.0023207
4.5294,-0.0020355
4.5588,-0.0012248
4.5882,-0.00080965
4.6176,-0.00035799
4.6291,0
4.6471,0.00056301
4.6765,0.0011132
4.7059,0.0019905
4.7353,0.0028613
4.7647,0.0033879
4.7941,0.0041802
4.8235,0.0045817
4.8529,0.0049173
4.8824,0.0055061
4.9118,0.0057247
4.9412,0.0061247
4.9706,0.0064298
5,0.0063606
