"x","y"
-1.3824,-1.9558e-05
-1.3529,-2.1635e-05
-1.3235,-2.409e-05
-1.2941,-2.7512e-05
-1.2647,-3.1255e-05
-1.2353,-3.4671e-05
-1.2059,-3.7936e-05
-1.1765,-4.3921e-05
-1.1471,-5.0661e-05
-1.1176,-5.6191e-05
-1.0882,-6.3096e-05
-1.0588,-7.4311e-05
-1.0294,-8.5603e-05
-1,-9.2738e-05
-0.97059,-0.00010138
-0.94118,-0.00011699
-0.91176,-0.00013365
-0.88235,-0.0001454
-0.85294,-0.00016972
-0.82353,-0.00018197
-0.79412,-0.00018624
-0.76471,-0.00018661
-0.73529,-0.00017922
-0.70588,-0.00019659
-0.67647,-0.00023694
-0.64706,-0.00029844
-0.61765,-0.0010352
-0.58824,-0.0018713
-0.55882,-0.0029187
-0.52941,-0.0042864
-0.5,-0.0053822
-0.47059,-0.0055574
-0.44118,-0.0052663
-0.41176,-0.0049731
-0.38235,-0.0018046
-0.37102,0
-0.35294,0.0030498
-0.32353,0.0097595
-0.29412,0.018448
-0.26471,0.027037
-0.24667,0.029412
-0.23529,0.030812
-0.20588,0.033772
-0.17647,0.039354
-0.14706,0.036128
-0.11765,0.03762
-0.062529,0.029412
-0.058824,0.028355
-0.088235,0.037119
-0.029412,0.024879
0,0.023603
0.029412,0.024879
0.058824,0.028355
0.062529,0.029412
0.088235,0.037119
0.11765,0.03762
0.14706,0.036128
0.17647,0.039354
0.20588,0.033772
0.23529,0.030812
0.24667,0.029412
0.26471,0.027037
0.29412,0.018448
0.37102,0
0.38235,-0.0018046
0.41176,-0.0049731
0.32353,0.0097595
0.35294,0.0030498
0.44118,-0.0052663
0.47059,-0.0055574
0.5,-0.0053822
0.52941,-0.0042864
0.55882,-0.0029187
0.58824,-0.0018713
0.61765,-0.0010352
0.64706,-0.00029844
0.67647,-0.00023694
0.70588,-0.00019659
0.73529,-0.00017922
0.76471,-0.00018661
0.79412,-0.00018624
0.82353,-0.00018197
0.85294,-0.00016972
0.88235,-0.0001454
0.91176,-0.00013365
0.94118,-0.00011699
0.97059,-0.00010138
1,-9.2738e-05
1.0294,-8.5603e-05
1.0588,-7.4311e-05
1.0882,-6.3096e-05
1.1176,-5.6191e-05
1.1471,-5.0661e-05
1.1765,-4.3921e-05
1.2059,-3.7936e-05
1.2353,-3.4671e-05
1.2647,-3.1255e-05
1.2941,-2.7512e-05
1.3235,-2.409e-05
1.3529,-2.1635e-05
1.3824,-1.9558e-05
1.4118,-1.758e-05
1.4412,-1.5764e-05
1.4706,-1.4176e-05
1.5,-1.283e-05
1.5294,-1.1588e-05
1.5588,-1.0411e-05
1.5882,-9.26e-06
1.6176,-8.4376e-06
1.6471,-7.6734e-06
1.6765,-6.9341e-06
1.7059,-6.1863e-06
1.7353,-5.6583e-06
1.7647,-5.1464e-06
1.7941,-4.6442e-06
1.8235,-4.1453e-06
1.8529,-3.8067e-06
1.8824,-3.4666e-06
1.9118,-3.1304e-06
1.9412,-2.8038e-06
1.9706,-2.5791e-06
2,-2.348e-06
2.0294,-2.1189e-06
2.0588,-1.9004e-06
2.0882,-1.7502e-06
2.1176,-1.5939e-06
2.1471,-1.4386e-06
2.1765,-1.2917e-06
2.2059,-1.1903e-06
2.2353,-1.0839e-06
2.2647,-9.7823e-07
2.2941,-8.7851e-07
2.3235,-8.0989e-07
2.3529,-7.3759e-07
2.3824,-6.6557e-07
2.4118,-5.9776e-07
2.4412,-5.5125e-07
2.4706,-5.0192e-07
2.5,-4.527e-07
2.5294,-4.0654e-07
2.5588,-3.7502e-07
2.5882,-3.4128e-07
2.6176,-3.0758e-07
2.6471,-2.7619e-07
2.6765,-2.5483e-07
2.7059,-2.3171e-07
2.7353,-2.0859e-07
2.7647,-1.8726e-07
2.7941,-1.7279e-07
2.8235,-1.5693e-07
2.8529,-1.4106e-07
2.8824,-1.2658e-07
2.9118,-1.168e-07
2.9412,-1.0591e-07
2.9706,-9.5008e-08
3,-8.5173e-08
3.0294,-7.8595e-08
3.0588,-7.1128e-08
3.0882,-6.3626e-08
3.1176,-5.6947e-08
3.1471,-5.2551e-08
3.1765,-4.7435e-08
3.2059,-4.2271e-08
3.2353,-3.773e-08
3.2647,-3.4823e-08
3.2941,-3.1326e-08
3.3235,-2.7766e-08
3.3529,-2.4672e-08
3.3824,-2.2781e-08
3.4118,-2.0399e-08
3.4412,-1.794e-08
3.4706,-1.5823e-08
3.5,-1.4625e-08
3.5294,-1.301e-08
3.5588,-1.1308e-08
3.5882,-9.8502e-09
3.6176,-9.1225e-09
3.6471,-8.0351e-09
3.6765,-6.8525e-09
3.7059,-5.839e-09
3.7353,-5.4283e-09
3.7647,-4.7038e-09
3.7941,-3.878e-09
3.8235,-3.1635e-09
3.8529,-2.9647e-09
3.8824,-2.4891e-09
3.9118,-1.9086e-09
3.9412,-1.3949e-09
3.9706,-1.3356e-09
4,-1.0304e-09
4.0294,-6.1866e-10
4.0588,-2.3932e-10
4.0882,-2.6999e-10
4.1176,-8.1137e-11
4.1257,0
4.1471,2.1453e-10
4.1765,5.0431e-10
4.2059,4.1746e-10
4.2353,5.2731e-10
4.2647,7.4298e-10
4.2941,9.7364e-10
4.3235,8.5344e-10
4.3529,9.0979e-10
4.3824,1.0703e-09
4.4118,1.2626e-09
4.4412,1.1242e-09
4.4706,1.1444e-09
4.5,1.2668e-09
4.5294,1.435e-09
4.5588,1.2882e-09
4.5882,1.2839e-09
4.6176,1.3799e-09
4.6471,1.5337e-09
4.6765,1.3846e-09
4.7059,1.3634e-09
4.7353,1.4406e-09
4.7647,1.5871e-09
4.7941,1.4389e-09
4.8235,1.4053e-09
4.8529,1.469e-09
4.8824,1.6126e-09
4.9118,1.4667e-09
4.9412,1.4231e-09
4.9706,1.4762e-09
5,1.6201e-09
