"x","y"
0.058824,0.0029662
0.088235,0.003274
0.11765,0.0029105
0.14706,0.0025824
0.17647,0.0029335
0.20588,0.0024844
0.23529,0.0032173
0.26471,0.0040571
0.29412,0.0036247
0.32353,0.004605
0.35294,0.0037542
0.38235,0.0028996
0.41176,0.0038935
0.44118,0.0030725
0.47059,0.0044046
0.5,0.0057308
0.52941,0.0048964
0.55882,0.0062936
0.58824,0.0050648
0.61765,0.0039099
0.64706,0.0053197
0.67647,0.0041647
0.70588,0.0059286
0.73529,0.0077632
0.76471,0.0065795
0.79412,0.0084862
0.82353,0.0068413
0.85294,0.005277
0.88235,0.0071913
0.91176,0.0057042
0.94118,0.0078704
0.97059,0.010121
1,0.0085871
1.0294,0.010746
1.0588,0.0088449
1.0882,0.0069815
1.1176,0.0090595
1.1471,0.0073533
1.1765,0.0095301
1.2059,0.011763
1.2353,0.0099863
1.2647,0.011945
1.2941,0.0099406
1.3235,0.007936
1.3529,0.0097219
1.3824,0.0079243
1.4118,0.0096244
1.4412,0.011331
1.4706,0.0093754
1.5,0.010651
1.5294,0.0085555
1.5588,0.006417
1.5882,0.0074002
1.6176,0.0054483
1.6471,0.0061426
1.6765,0.0067966
1.7059,0.0046055
1.7353,0.0047987
1.7647,0.0026291
1.7941,0.00043152
1.8235,0.00043184
1.8297,0
1.8529,-0.0016587
1.8824,-0.0019166
1.9118,-0.0021519
1.9412,-0.0041265
1.9706,-0.0045955
2,-0.0062713
2.0294,-0.0078616
2.0588,-0.0080445
2.0882,-0.0092076
2.1176,-0.009067
2.1471,-0.0087018
2.1765,-0.009158
2.2059,-0.0085476
2.2353,-0.0084476
2.2647,-0.0081272
2.2941,-0.0068345
2.3235,-0.005844
2.3529,-0.0043301
2.3824,-0.0027529
2.4118,-0.0015635
2.4392,0
2.4412,0.00011404
2.4706,0.0011736
2.5,0.0020476
2.5294,0.003182
2.5588,0.0037578
2.5882,0.0043321
2.6176,0.0046497
2.6471,0.0044487
2.6765,0.0040923
2.7059,0.0035234
2.7353,0.0028435
2.7647,0.0021517
2.8533,0
2.8824,-0.00062011
2.7941,0.0012368
2.8235,0.00057583
2.8529,8.2422e-06
2.9118,-0.00097118
2.9412,-0.0012842
2.9706,-0.0014659
3,-0.0014215
3.0294,-0.0012541
3.0588,-0.0010449
3.0882,-0.00080687
3.1176,-0.0005526
3.1471,-0.00025739
3.1765,-4.8759e-05
3.1854,0
3.2059,0.00011259
3.2353,0.00026573
3.2647,0.00030598
3.2941,0.00034789
3.3235,0.00035878
3.3529,0.00030571
3.3824,0.00023315
3.4118,0.00016001
3.4412,9.2288e-05
3.4706,3.5951e-05
3.4926,0
3.5,-1.2207e-05
3.5294,-4.1569e-05
3.5588,-5.8986e-05
3.5882,-7.1397e-05
3.6176,-5.804e-05
3.6471,-5.1449e-05
3.6765,-4.3422e-05
3.7059,-2.5737e-05
3.7353,-1.4486e-05
3.7647,-2.1846e-06
3.7713,0
3.7941,7.517e-06
3.8235,1.0972e-05
3.8529,1.2971e-05
3.8824,1.2061e-05
3.9118,1.0247e-05
3.9412,9.5323e-06
3.9706,5.617e-06
4,3.9797e-06
4.0294,2.767e-06
4.0588,1.2288e-07
4.0971,0
4.1176,-6.5443e-07
4.1471,-1.3771e-06
4.1765,-5.6821e-07
4.0882,2.8389e-07
4.2059,-8.4771e-07
4.2353,-2.949e-07
4.2515,0
4.2856,0
4.2941,-9.7046e-08
4.2647,2.3893e-07
4.2992,0
4.3235,4.6956e-07
4.3529,3.6055e-07
4.3824,2.1172e-07
4.4118,6.585e-07
4.4412,2.5715e-07
4.4706,3.4834e-07
4.5,4.4243e-07
4.5294,4.9519e-08
4.5588,2.9925e-07
4.5882,1.7627e-07
4.6176,5.7384e-08
4.6471,3.1922e-07
4.7575,0
4.7647,-5.9597e-08
4.6765,6.8233e-08
4.7059,1.2397e-07
4.7353,1.8265e-07
4.7731,0
4.7941,1.4824e-07
4.8235,9.5479e-08
4.8529,4.3047e-08
4.8824,2.5181e-07
4.9909,0
5,-6.1198e-08
4.9118,5.2477e-08
4.9412,9.3907e-08
4.9706,1.3605e-07
